event_type,touch_sequence_number,vwap_slope_bucket,sample_size,p_revert,median_mfe,median_mae,p95_extension,avg_time_to_mfe
PIERCE,57,steep,1,0E-20,,,,
PIERCE,58,flat,1,0E-20,,,,
PIERCE,59,flat,1,0E-20,,,,
PIERCE,59,moderate,2,0E-20,,,,
PIERCE,60,moderate,1,0E-20,24.0,5.0,24.0,300.0000000000000000
PIERCE,60,steep,1,0E-20,,,,
PIERCE,61,flat,1,0E-20,21.0,8.0,21.0,300.0000000000000000
PIERCE,61,steep,2,0E-20,13.5,27.5,19.35,60.0000000000000000
PIERCE,62,moderate,2,0E-20,18.0,12.0,18.0,240.0000000000000000
PIERCE,62,steep,1,0E-20,139.0,25.0,139.0,60.0000000000000000
PIERCE,64,steep,1,0E-20,,,,
PIERCE,65,steep,1,0E-20,17.0,4.0,17.0,180.0000000000000000
PIERCE,66,moderate,3,0E-20,11.0,11.0,11.0,300.0000000000000000
PIERCE,67,moderate,1,0E-20,17.0,5.0,17.0,300.0000000000000000
PIERCE,68,moderate,1,0E-20,30.0,0.0,30.0,300.0000000000000000
PIERCE,69,moderate,1,0E-20,24.0,7.0,24.0,300.0000000000000000
PIERCE,69,steep,1,0E-20,,,,
PIERCE,71,moderate,2,0E-20,11.0,9.0,11.0,180.0000000000000000
PIERCE,72,steep,1,0E-20,,,,
PIERCE,74,moderate,1,0E-20,,,,
PIERCE,79,moderate,1,0E-20,,,,
TOUCH,1,flat,3,0E-20,0.0,0.0,0.0,
TOUCH,1,moderate,13,0E-20,178.0,71.0,275.2,300.0000000000000000
TOUCH,1,steep,20,0E-20,0.0,0.0,14.399999999999999,300.0000000000000000
TOUCH,2,flat,4,0E-20,,,,
TOUCH,2,moderate,20,0E-20,29.0,77.0,140.6,
TOUCH,2,steep,30,0E-20,57.0,42.0,341.59999999999997,
TOUCH,3,flat,6,0E-20,18.0,10.0,18.0,
TOUCH,3,moderate,19,0E-20,,,,
TOUCH,3,steep,21,0E-20,68.0,58.0,202.2,300.0000000000000000
